CU,SpeciesId,CU_Name,Year,T_Idx_E,ExpFactor1,AdjSum,ExpFactor2,ObsE,ExpFactor3,TE,CDN Harvest,CDN ER,TRTC,Total Harvest,Total ER,Total Run,Q1,Q2,Q3,ER Indicator,ER Indicator Lookup,ER Source,StatArea
SX_L-22-08,SX,MOTASE ,2002,86,1.00,86,1.00,86,2.00,171,182,50.0%,353,193,52.9%,364,2.00,5.00,5.00,Motase,[LOOKUP CU],Sockeye Model,04
SX_L-22-08,SX,MOTASE ,2003,"1,030",1.00,"1,030",1.00,"1,030",2.00,"2,059",950,29.9%,"3,010","1,122",35.3%,"3,182",2.00,5.00,5.00,Motase,[LOOKUP CU],Sockeye Model,04
SX_L-22-08,SX,MOTASE ,2004,249,1.00,249,1.00,249,2.00,498,230,29.2%,727,290,36.8%,788,2.00,5.00,5.00,Motase,[LOOKUP CU],Sockeye Model,04
SX_L-22-08,SX,MOTASE ,2005,134,1.00,134,1.00,134,2.00,269,58,15.0%,327,117,30.4%,386,2.00,5.00,5.00,Motase,[LOOKUP CU],Sockeye Model,04
SX_L-22-08,SX,MOTASE ,2006,72,1.00,72,1.00,72,2.00,143,109,40.4%,252,126,46.7%,269,2.00,5.00,5.00,Motase,[LOOKUP CU],Sockeye Model,04
SX_L-22-08,SX,MOTASE ,2007,148,1.00,148,1.00,148,2.00,296,170,31.4%,465,245,45.3%,541,2.00,5.00,5.00,Motase,[LOOKUP CU],Sockeye Model,04
SX_L-22-08,SX,MOTASE ,2008,35,1.00,35,1.00,35,2.00,69,54,43.1%,123,55,44.3%,125,2.00,5.00,5.00,Motase,[LOOKUP CU],Sockeye Model,04
SX_L-22-08,SX,MOTASE ,2009,137,1.00,137,1.00,137,2.00,275,42,12.7%,317,60,17.9%,335,2.00,5.00,5.00,Motase,[LOOKUP CU],Sockeye Model,04
SX_L-22-08,SX,MOTASE ,2010,275,1.00,275,1.00,275,2.00,549,142,19.8%,691,166,23.2%,715,2.00,5.00,5.00,Motase,[LOOKUP CU],Sockeye Model,04
SX_L-22-08,SX,MOTASE ,2011,455,1.00,455,1.00,455,2.00,911,422,29.6%,"1,333",513,36.0%,"1,423",2.00,5.00,5.00,Motase,[LOOKUP CU],Sockeye Model,04
SX_L-22-08,SX,MOTASE ,2012,,,,,,,,,,,,,,,,,Motase,[LOOKUP CU],Sockeye Model,04
SX_L-22-08,SX,MOTASE ,2013,,,,,,,,,,,,,,,,,Motase,[LOOKUP CU],Sockeye Model,04
SX_L-22-08,SX,MOTASE ,2014,304,1.00,304,1.00,304,2.00,609,203,22.5%,812,295,32.7%,904,2.00,5.00,5.00,Motase,[LOOKUP CU],Sockeye Model,04
SX_L-22-08,SX,MOTASE ,2015,139,1.00,139,1.00,139,2.00,278,33,8.3%,311,125,31.0%,403,2.00,5.00,5.00,Motase,[LOOKUP CU],Sockeye Model,04
SX_L-22-08,SX,MOTASE ,2016,269,1.00,269,1.00,269,2.00,538,161,16.8%,699,423,44.0%,961,2.00,5.00,5.00,Motase,[LOOKUP CU],Sockeye Model,04
SX_L-22-08,SX,MOTASE ,2017,3,1.00,3,1.00,3,2.00,6,0,6.1%,6,1,16.6%,7,2.00,5.00,5.00,Motase,[LOOKUP CU],Sockeye Model,04
SX_L-22-08,SX,MOTASE ,2018,151,1.00,151,1.00,151,2.00,301,47,12.3%,348,79,20.8%,380,2.00,5.00,5.00,Motase,[LOOKUP CU],Sockeye Model,04
SX_L-22-08,SX,MOTASE ,2019,523,1.00,523,1.00,523,2.00,"1,047",133,7.9%,"1,179",639,37.9%,"1,686",2.00,5.00,5.00,Motase,[LOOKUP CU],Sockeye Model,04
SX_L-22-12,SX,Sustut,1954,,,,,,,,,,,,,,,,,,,,04
SX_L-22-12,SX,Sustut,1955,,,,,,,,,,,,,,,,,,,,04
SX_L-22-12,SX,Sustut,1956,,,,,,,,,,,,,,,,,,,,04
SX_L-22-12,SX,Sustut,1957,,,,,,,,,,,,,,,,,,,,04
SX_L-22-12,SX,Sustut,1958,,,,,,,,,,,,,,,,,,,,04
SX_L-22-12,SX,Sustut,1959,,,,,,,,,,,,,,,,,,,,04
SX_L-22-12,SX,Sustut,1960,75,1.00,75,1.00,75,1.00,75,55,37.5%,130,71,48.8%,146,5.00,5.00,5.00,Sustut+,[LOOKUP CU],Sockeye Model,04
SX_L-22-12,SX,Sustut,1961,250,1.00,250,1.00,250,1.00,250,206,44.4%,456,214,46.1%,464,5.00,5.00,5.00,Sustut+,[LOOKUP CU],Sockeye Model,04
SX_L-22-12,SX,Sustut,1962,250,1.00,250,1.00,250,1.00,250,222,44.0%,472,254,50.4%,504,5.00,5.00,5.00,Sustut+,[LOOKUP CU],Sockeye Model,04
SX_L-22-12,SX,Sustut,1963,200,1.00,200,1.00,200,1.00,200,67,23.1%,267,89,30.9%,289,5.00,5.00,5.00,Sustut+,[LOOKUP CU],Sockeye Model,04
SX_L-22-12,SX,Sustut,1964,200,1.00,200,1.00,200,1.00,200,163,41.9%,363,190,48.7%,390,5.00,5.00,5.00,Sustut+,[LOOKUP CU],Sockeye Model,04
SX_L-22-12,SX,Sustut,1965,"2,000",1.00,"2,000",1.00,"2,000",1.00,"2,000","1,040",30.5%,"3,040","1,412",41.4%,"3,412",5.00,5.00,5.00,Sustut+,[LOOKUP CU],Sockeye Model,04
SX_L-22-12,SX,Sustut,1966,50,1.00,50,1.00,50,1.00,50,64,54.2%,114,67,57.4%,117,5.00,5.00,5.00,Sustut+,[LOOKUP CU],Sockeye Model,04
SX_L-22-12,SX,Sustut,1967,50,1.00,50,1.00,50,1.00,50,72,53.6%,122,85,63.0%,135,5.00,5.00,5.00,Sustut+,[LOOKUP CU],Sockeye Model,04
SX_L-22-12,SX,Sustut,1968,500,1.00,500,1.00,500,1.00,500,589,52.1%,"1,089",630,55.8%,"1,130",5.00,5.00,5.00,Sustut+,[LOOKUP CU],Sockeye Model,04
SX_L-22-12,SX,Sustut,1969,"1,500",1.00,"1,500",1.00,"1,500",1.00,"1,500","1,147",41.4%,"2,647","1,268",45.8%,"2,768",5.00,5.00,5.00,Sustut+,[LOOKUP CU],Sockeye Model,04
SX_L-22-12,SX,Sustut,1970,"2,000",1.00,"2,000",1.00,"2,000",1.00,"2,000","1,641",44.2%,"3,641","1,714",46.2%,"3,714",5.00,5.00,5.00,Sustut+,[LOOKUP CU],Sockeye Model,04
SX_L-22-12,SX,Sustut,1971,500,1.00,500,1.00,500,1.00,500,484,48.3%,984,501,50.0%,"1,001",5.00,5.00,5.00,Sustut+,[LOOKUP CU],Sockeye Model,04
SX_L-22-12,SX,Sustut,1972,400,1.00,400,1.00,400,1.00,400,380,46.3%,780,421,51.3%,821,5.00,5.00,5.00,Sustut+,[LOOKUP CU],Sockeye Model,04
SX_L-22-12,SX,Sustut,1973,"3,000",1.00,"3,000",1.00,"3,000",1.00,"3,000","3,752",53.6%,"6,752","4,004",57.2%,"7,004",5.00,5.00,5.00,Sustut+,[LOOKUP CU],Sockeye Model,04
SX_L-22-12,SX,Sustut,1974,25,1.00,25,1.00,25,1.00,25,38,58.2%,63,41,61.9%,66,5.00,5.00,5.00,Sustut+,[LOOKUP CU],Sockeye Model,04
SX_L-22-12,SX,Sustut,1975,12,1.00,12,1.00,12,1.00,12,7,37.1%,19,8,38.5%,20,5.00,5.00,5.00,Sustut+,[LOOKUP CU],Sockeye Model,04
SX_L-22-12,SX,Sustut,1976,,,,,,,,,,,,,,,,,Sustut+,[LOOKUP CU],Sockeye Model,04
SX_L-22-12,SX,Sustut,1977,,,,,,,,,,,,,,,,,Sustut+,[LOOKUP CU],Sockeye Model,04
SX_L-22-12,SX,Sustut,1978,,,,,,,,,,,,,,,,,Sustut+,[LOOKUP CU],Sockeye Model,04
SX_L-22-12,SX,Sustut,1979,100,1.00,100,1.00,100,1.00,100,94,46.0%,194,105,51.3%,205,5.00,5.00,5.00,Sustut+,[LOOKUP CU],Sockeye Model,04
SX_L-22-12,SX,Sustut,1980,500,1.00,500,1.00,500,1.00,500,424,38.8%,924,592,54.2%,"1,092",5.00,5.00,5.00,Sustut+,[LOOKUP CU],Sockeye Model,04
SX_L-22-12,SX,Sustut,1981,300,1.00,300,1.00,300,1.00,300,300,47.5%,600,331,52.4%,631,5.00,5.00,5.00,Sustut+,[LOOKUP CU],Sockeye Model,04
SX_L-22-12,SX,Sustut,1982,,,,,,,,,,,,,,,,,Sustut+,[LOOKUP CU],Sockeye Model,04
SX_L-22-12,SX,Sustut,1983,,,,,,,,,,,,,,,,,Sustut+,[LOOKUP CU],Sockeye Model,04
SX_L-22-12,SX,Sustut,1984,,,,,,,,,,,,,,,,,Sustut+,[LOOKUP CU],Sockeye Model,04
SX_L-22-12,SX,Sustut,1985,,,,,,,,,,,,,,,,,Sustut+,[LOOKUP CU],Sockeye Model,04
SX_L-22-12,SX,Sustut,1986,,,,,,,,,,,,,,,,,Sustut+,[LOOKUP CU],Sockeye Model,04
SX_L-22-12,SX,Sustut,1987,500,1.00,500,1.00,500,1.00,500,234,31.2%,734,251,33.4%,751,5.00,5.00,5.00,Sustut+,[LOOKUP CU],Sockeye Model,04
SX_L-22-12,SX,Sustut,1988,500,1.00,500,1.00,500,1.00,500,662,52.9%,"1,162",752,60.0%,"1,252",5.00,5.00,5.00,Sustut+,[LOOKUP CU],Sockeye Model,04
SX_L-22-12,SX,Sustut,1989,,,,,,,,,,,,,,,,,Sustut+,[LOOKUP CU],Sockeye Model,04
SX_L-22-12,SX,Sustut,1990,100,1.00,100,1.00,100,1.00,100,88,43.0%,188,104,51.0%,204,5.00,5.00,5.00,Sustut+,[LOOKUP CU],Sockeye Model,04
SX_L-22-12,SX,Sustut,1991,,,,,,,,,,,,,,,,,Sustut+,[LOOKUP CU],Sockeye Model,04
SX_L-22-12,SX,Sustut,1992,"2,600",1.00,"2,600",1.00,"2,600",1.00,"2,600","2,929",50.8%,"5,529","3,161",54.9%,"5,761",5.00,5.00,5.00,Sustut+,[LOOKUP CU],Sockeye Model,04
SX_L-22-12,SX,Sustut,1993,"2,169",1.00,"2,169",1.00,"2,169",1.00,"2,169","2,856",54.7%,"5,025","3,050",58.4%,"5,219",5.00,5.00,5.00,Sustut+,[LOOKUP CU],Sockeye Model,04
SX_L-22-12,SX,Sustut,1994,"2,308",1.00,"2,308",1.00,"2,308",1.00,"2,308","3,692",58.8%,"6,000","3,968",63.2%,"6,276",5.00,5.00,5.00,Sustut+,[LOOKUP CU],Sockeye Model,04
SX_L-22-12,SX,Sustut,1995,802,1.00,802,1.00,802,1.00,802,"1,276",59.9%,"2,078","1,327",62.3%,"2,129",5.00,5.00,5.00,Sustut+,[LOOKUP CU],Sockeye Model,04
SX_L-22-12,SX,Sustut,1996,,,,,,,,,,,,,,,,,Sustut+,[LOOKUP CU],Sockeye Model,04
SX_L-22-12,SX,Sustut,1997,,,,,,,,,,,,,,,,,Sustut+,[LOOKUP CU],Sockeye Model,04
SX_L-22-12,SX,Sustut,1998,,,,,,,,,,,,,,,,,Sustut+,[LOOKUP CU],Sockeye Model,04
SX_L-22-12,SX,Sustut,1999,,,,,,,,,,,,,,,,,Sustut+,[LOOKUP CU],Sockeye Model,04
SX_L-22-12,SX,Sustut,2000,,,,,,,,,,,,,,,,,Sustut+,[LOOKUP CU],Sockeye Model,04
SX_L-22-12,SX,Sustut,2001,"1,031",1.00,"1,031",1.00,"1,031",1.00,"1,031","1,423",55.6%,"2,454","1,527",59.7%,"2,558",5.00,5.00,5.00,Sustut+,[LOOKUP CU],Sockeye Model,04
SX_L-22-12,SX,Sustut,2002,810,1.00,810,1.00,810,1.00,810,"2,017",69.4%,"2,827","2,097",72.1%,"2,907",5.00,5.00,5.00,Sustut+,[LOOKUP CU],Sockeye Model,04
SX_L-22-12,SX,Sustut,2003,"4,093",1.00,"4,093",1.00,"4,093",1.00,"4,093","4,413",50.8%,"8,506","4,595",52.9%,"8,688",5.00,5.00,5.00,Sustut+,[LOOKUP CU],Sockeye Model,04
SX_L-22-12,SX,Sustut,2004,"1,315",1.00,"1,315",1.00,"1,315",1.00,"1,315","1,239",47.2%,"2,555","1,314",50.0%,"2,629",5.00,5.00,5.00,Sustut+,[LOOKUP CU],Sockeye Model,04
SX_L-22-12,SX,Sustut,2005,963,1.00,963,1.00,963,1.00,963,"1,344",52.5%,"2,307","1,598",62.4%,"2,561",5.00,5.00,5.00,Sustut+,[LOOKUP CU],Sockeye Model,04
SX_L-22-12,SX,Sustut,2006,662,1.00,662,1.00,662,1.00,662,"1,725",69.6%,"2,388","1,816",73.3%,"2,478",5.00,5.00,5.00,Sustut+,[LOOKUP CU],Sockeye Model,04
SX_L-22-12,SX,Sustut,2007,"2,024",1.00,"2,024",1.00,"2,024",1.00,"2,024","1,454",40.1%,"3,479","1,606",44.2%,"3,630",5.00,5.00,5.00,Sustut+,[LOOKUP CU],Sockeye Model,04
SX_L-22-12,SX,Sustut,2008,174,1.00,174,1.00,174,1.00,174,635,78.1%,809,639,78.6%,813,5.00,5.00,5.00,Sustut+,[LOOKUP CU],Sockeye Model,04
SX_L-22-12,SX,Sustut,2009,414,1.00,414,1.00,414,1.00,414,871,66.5%,"1,285",895,68.4%,"1,310",5.00,5.00,5.00,Sustut+,[LOOKUP CU],Sockeye Model,04
SX_L-22-12,SX,Sustut,2010,349,1.00,349,1.00,349,1.00,349,797,68.5%,"1,147",814,70.0%,"1,164",5.00,5.00,5.00,Sustut+,[LOOKUP CU],Sockeye Model,04
SX_L-22-12,SX,Sustut,2011,"1,545",1.00,"1,545",1.00,"1,545",1.00,"1,545","1,274",43.9%,"2,819","1,357",46.8%,"2,901",5.00,5.00,5.00,Sustut+,[LOOKUP CU],Sockeye Model,04
SX_L-22-12,SX,Sustut,2012,"1,229",1.00,"1,229",1.00,"1,229",1.00,"1,229","1,134",47.5%,"2,362","1,158",48.5%,"2,386",5.00,5.00,5.00,Sustut+,[LOOKUP CU],Sockeye Model,04
SX_L-22-12,SX,Sustut,2013,"1,120",1.00,"1,120",1.00,"1,120",1.00,"1,120",828,41.9%,"1,948",857,43.4%,"1,977",5.00,5.00,5.00,Sustut+,[LOOKUP CU],Sockeye Model,04
SX_L-22-12,SX,Sustut,2014,749,1.00,749,1.00,749,1.00,749,386,32.9%,"1,134",425,36.2%,"1,173",5.00,5.00,5.00,Sustut+,[LOOKUP CU],Sockeye Model,04
SX_L-22-12,SX,Sustut,2015,"1,200",1.00,"1,200",1.00,"1,200",1.00,"1,200",851,40.6%,"2,051",895,42.7%,"2,096",5.00,5.00,5.00,Sustut+,[LOOKUP CU],Sockeye Model,04
SX_L-22-12,SX,Sustut,2016,"1,036",1.00,"1,036",1.00,"1,036",1.00,"1,036","1,036",45.7%,"2,072","1,230",54.3%,"2,266",5.00,5.00,5.00,Sustut+,[LOOKUP CU],Sockeye Model,04
SX_L-22-12,SX,Sustut,2017,"2,447",1.00,"2,447",1.00,"2,447",1.00,"2,447",787,24.1%,"3,234",823,25.2%,"3,270",5.00,5.00,5.00,Sustut+,[LOOKUP CU],Sockeye Model,04
SX_L-22-12,SX,Sustut,2018,"1,529",1.00,"1,529",1.00,"1,529",1.00,"1,529",958,38.4%,"2,487",964,38.7%,"2,493",5.00,5.00,5.00,Sustut+,[LOOKUP CU],Sockeye Model,04
SX_L-22-12,SX,Sustut,2019,"2,149",1.00,"2,149",1.00,"2,149",1.00,"2,149",299,12.0%,"2,448",349,14.0%,"2,498",5.00,5.00,5.00,Sustut+,[LOOKUP CU],Sockeye Model,04
SX_L-24-02,SX,DAMDOCHAX/WINIMASIK,1954,,,,,,,,,,,,,,,,,,,,03
SX_L-24-02,SX,DAMDOCHAX/WINIMASIK,1955,,,,,,,,,,,,,,,,,,,,03
SX_L-24-02,SX,DAMDOCHAX/WINIMASIK,1956,,,,,,,,,,,,,,,,,,,,03
SX_L-24-02,SX,DAMDOCHAX/WINIMASIK,1957,,,,,,,,,,,,,,,,,,,,03
SX_L-24-02,SX,DAMDOCHAX/WINIMASIK,1958,,,,,,,,,,,,,,,,,,,,03
SX_L-24-02,SX,DAMDOCHAX/WINIMASIK,1959,,,,,,,,,,,,,,,,,,,,03
SX_L-24-02,SX,DAMDOCHAX/WINIMASIK,1960,,,,,,,,,,,,,,,,,,,,03
SX_L-24-02,SX,DAMDOCHAX/WINIMASIK,1961,,,,,,,,,,,,,,,,,,,,03
SX_L-24-02,SX,DAMDOCHAX/WINIMASIK,1962,,,,,,,,,,,,,,,,,,,,03
SX_L-24-02,SX,DAMDOCHAX/WINIMASIK,1963,,,,,,,,,,,,,,,,,,,,03
SX_L-24-02,SX,DAMDOCHAX/WINIMASIK,1964,,,,,,,,,,,,,,,,,,,,03
SX_L-24-02,SX,DAMDOCHAX/WINIMASIK,1965,,,,,,,,,,,,,,,,,,,,03
SX_L-24-02,SX,DAMDOCHAX/WINIMASIK,1966,,,,,,,,,,,,,,,,,,,,03
SX_L-24-02,SX,DAMDOCHAX/WINIMASIK,1967,,,,,,,,,,,,,,,,,,,,03
SX_L-24-02,SX,DAMDOCHAX/WINIMASIK,1968,,,,,,,,,,,,,,,,,,,,03
SX_L-24-02,SX,DAMDOCHAX/WINIMASIK,1969,,,,,,,,,,,,,,,,,,,,03
SX_L-24-02,SX,DAMDOCHAX/WINIMASIK,1970,,,,,,,,,,,,,,,,,,,,03
SX_L-24-02,SX,DAMDOCHAX/WINIMASIK,1971,,,,,,,,,,,,,,,,,,,,03
SX_L-24-02,SX,DAMDOCHAX/WINIMASIK,1972,,,,,,,,,,,,,,,,,,,,03
SX_L-24-02,SX,DAMDOCHAX/WINIMASIK,1973,,,,,,,,,,,,,,,,,,,,03
SX_L-24-02,SX,DAMDOCHAX/WINIMASIK,1974,,,,,,,,,,,,,,,,,,,,03
SX_L-24-02,SX,DAMDOCHAX/WINIMASIK,1975,,,,,,,,,,,,,,,,,,,,03
SX_L-24-02,SX,DAMDOCHAX/WINIMASIK,1976,,,,,,,,,,,,,,,,,,,,03
SX_L-24-02,SX,DAMDOCHAX/WINIMASIK,1977,,,,,,,,,,,,,,,,,,,,03
SX_L-24-02,SX,DAMDOCHAX/WINIMASIK,1978,,,,,,,,,,,,,,,,,,,,03
SX_L-24-02,SX,DAMDOCHAX/WINIMASIK,1979,,,,,,,,,,,,,,,,,,,,03
SX_L-24-02,SX,DAMDOCHAX/WINIMASIK,1980,,,,,,,,,,,,,,,,,,,,03
SX_L-24-02,SX,DAMDOCHAX/WINIMASIK,1981,,,,,,,,,,,,,,,,,,,,03
SX_L-24-02,SX,DAMDOCHAX/WINIMASIK,1982,"5,000",1.00,"5,000",1.00,"5,000",1.00,"5,000","6,829",45.4%,"11,829","10,030",66.7%,"15,030",1.00,5.00,5.00,Damdochax,[LOOKUP CU],Sockeye Model,03
SX_L-24-02,SX,DAMDOCHAX/WINIMASIK,1983,500,1.00,500,1.00,500,1.00,500,"1,090",48.1%,"1,590","1,766",77.9%,"2,266",1.00,5.00,5.00,Damdochax,[LOOKUP CU],Sockeye Model,03
SX_L-24-02,SX,DAMDOCHAX/WINIMASIK,1984,"1,000",1.00,"1,000",1.00,"1,000",1.00,"1,000","1,514",40.5%,"2,514","2,737",73.2%,"3,737",1.00,5.00,5.00,Damdochax,[LOOKUP CU],Sockeye Model,03
SX_L-24-02,SX,DAMDOCHAX/WINIMASIK,1985,"15,000",1.00,"15,000",1.00,"15,000",1.00,"15,000","15,321",38.0%,"30,321","25,304",62.8%,"40,304",1.00,5.00,5.00,Damdochax,[LOOKUP CU],Sockeye Model,03
SX_L-24-02,SX,DAMDOCHAX/WINIMASIK,1986,"10,000",1.00,"10,000",1.00,"10,000",1.00,"10,000","11,287",25.7%,"21,287","33,837",77.2%,"43,837",1.00,5.00,5.00,Damdochax,[LOOKUP CU],Sockeye Model,03
SX_L-24-02,SX,DAMDOCHAX/WINIMASIK,1987,"2,000",1.00,"2,000",1.00,"2,000",1.00,"2,000","3,342",43.2%,"5,342","5,745",74.2%,"7,745",1.00,5.00,5.00,Damdochax,[LOOKUP CU],Sockeye Model,03
SX_L-24-02,SX,DAMDOCHAX/WINIMASIK,1988,"2,000",1.00,"2,000",1.00,"2,000",1.00,"2,000","2,063",30.5%,"4,063","4,771",70.5%,"6,771",1.00,5.00,5.00,Damdochax,[LOOKUP CU],Sockeye Model,03
SX_L-24-02,SX,DAMDOCHAX/WINIMASIK,1989,"5,000",1.00,"5,000",1.00,"5,000",1.00,"5,000","13,428",41.1%,"18,428","27,650",84.7%,"32,650",1.00,5.00,5.00,Damdochax,[LOOKUP CU],Sockeye Model,03
SX_L-24-02,SX,DAMDOCHAX/WINIMASIK,1990,"4,000",1.00,"4,000",1.00,"4,000",1.00,"4,000","3,904",27.1%,"7,904","10,431",72.3%,"14,431",1.00,5.00,5.00,Damdochax,[LOOKUP CU],Sockeye Model,03
SX_L-24-02,SX,DAMDOCHAX/WINIMASIK,1991,"3,000",1.00,"3,000",1.00,"3,000",1.00,"3,000","6,770",49.4%,"9,770","10,719",78.1%,"13,719",1.00,5.00,5.00,Damdochax,[LOOKUP CU],Sockeye Model,03
SX_L-24-02,SX,DAMDOCHAX/WINIMASIK,1992,"4,500",1.00,"4,500",1.00,"4,500",1.00,"4,500","9,366",51.4%,"13,866","13,735",75.3%,"18,235",1.00,5.00,5.00,Damdochax,[LOOKUP CU],Sockeye Model,03
SX_L-24-02,SX,DAMDOCHAX/WINIMASIK,1993,"8,150",1.00,"8,150",1.00,"8,150",1.00,"8,150","24,690",53.9%,"32,840","37,665",82.2%,"45,815",1.00,5.00,5.00,Damdochax,[LOOKUP CU],Sockeye Model,03
SX_L-24-02,SX,DAMDOCHAX/WINIMASIK,1994,"3,875",1.00,"3,875",1.00,"3,875",1.00,"3,875","3,944",32.6%,"7,819","8,239",68.0%,"12,114",1.00,5.00,5.00,Damdochax,[LOOKUP CU],Sockeye Model,03
SX_L-24-02,SX,DAMDOCHAX/WINIMASIK,1995,"1,035",1.00,"1,035",1.00,"1,035",1.00,"1,035","3,650",53.4%,"4,685","5,795",84.8%,"6,830",1.00,5.00,5.00,Damdochax,[LOOKUP CU],Sockeye Model,03
SX_L-24-02,SX,DAMDOCHAX/WINIMASIK,1996,"1,543",1.00,"1,543",1.00,"1,543",1.00,"1,543","4,610",45.2%,"6,153","8,668",84.9%,"10,210",1.00,5.00,5.00,Damdochax,[LOOKUP CU],Sockeye Model,03
SX_L-24-02,SX,DAMDOCHAX/WINIMASIK,1997,"3,000",1.00,"3,000",1.00,"3,000",1.00,"3,000","4,085",29.8%,"7,085","10,697",78.1%,"13,697",1.00,5.00,5.00,Damdochax,[LOOKUP CU],Sockeye Model,03
SX_L-24-02,SX,DAMDOCHAX/WINIMASIK,1998,"8,190",1.00,"8,190",1.00,"8,190",1.00,"8,190","4,363",17.9%,"12,553","16,132",66.3%,"24,322",1.00,5.00,5.00,Damdochax,[LOOKUP CU],Sockeye Model,03
SX_L-24-02,SX,DAMDOCHAX/WINIMASIK,1999,"1,200",1.00,"1,200",1.00,"1,200",1.00,"1,200","2,795",50.7%,"3,995","4,316",78.2%,"5,516",1.00,5.00,5.00,Damdochax,[LOOKUP CU],Sockeye Model,03
SX_L-24-02,SX,DAMDOCHAX/WINIMASIK,2000,500,1.00,500,1.00,500,1.00,500,967,54.0%,"1,467","1,291",72.1%,"1,791",1.00,5.00,5.00,Damdochax,[LOOKUP CU],Sockeye Model,03
SX_L-24-02,SX,DAMDOCHAX/WINIMASIK,2001,"1,750",1.00,"1,750",1.00,"1,750",1.00,"1,750","2,317",32.9%,"4,067","5,303",75.2%,"7,053",1.00,5.00,5.00,Damdochax,[LOOKUP CU],Sockeye Model,03
SX_L-24-02,SX,DAMDOCHAX/WINIMASIK,2002,463,1.00,463,1.00,463,1.00,463,"1,039",62.5%,"1,501","1,201",72.2%,"1,663",1.00,5.00,5.00,Damdochax,[LOOKUP CU],Sockeye Model,03
SX_L-24-02,SX,DAMDOCHAX/WINIMASIK,2003,"1,568",1.00,"1,568",1.00,"1,568",1.00,"1,568","3,367",56.1%,"4,934","4,436",73.9%,"6,004",1.00,5.00,5.00,Damdochax,[LOOKUP CU],Sockeye Model,03
SX_L-24-02,SX,DAMDOCHAX/WINIMASIK,2004,586,1.00,586,1.00,586,1.00,586,961,36.7%,"1,547","2,032",77.6%,"2,618",1.00,5.00,5.00,Damdochax,[LOOKUP CU],Sockeye Model,03
SX_L-24-02,SX,DAMDOCHAX/WINIMASIK,2005,505,1.00,505,1.00,505,1.00,505,467,34.1%,972,865,63.1%,"1,370",1.00,5.00,5.00,Damdochax,[LOOKUP CU],Sockeye Model,03
SX_L-24-02,SX,DAMDOCHAX/WINIMASIK,2006,"1,701",1.00,"1,701",1.00,"1,701",1.00,"1,701","1,896",39.6%,"3,597","3,085",64.5%,"4,786",1.00,5.00,5.00,Damdochax,[LOOKUP CU],Sockeye Model,03
SX_L-24-02,SX,DAMDOCHAX/WINIMASIK,2007,"2,067",1.00,"2,067",1.00,"2,067",1.00,"2,067","2,114",22.3%,"4,181","7,416",78.2%,"9,483",1.00,5.00,5.00,Damdochax,[LOOKUP CU],Sockeye Model,03
SX_L-24-02,SX,DAMDOCHAX/WINIMASIK,2008,"2,000",1.00,"2,000",1.00,"2,000",1.00,"2,000","1,187",31.2%,"3,187","1,801",47.4%,"3,801",1.00,5.00,5.00,Damdochax,[LOOKUP CU],Sockeye Model,03
SX_L-24-02,SX,DAMDOCHAX/WINIMASIK,2009,"1,716",1.00,"1,716",1.00,"1,716",1.00,"1,716","1,016",24.4%,"2,732","2,450",58.8%,"4,166",1.00,5.00,5.00,Damdochax,[LOOKUP CU],Sockeye Model,03
SX_L-24-02,SX,DAMDOCHAX/WINIMASIK,2010,"1,970",1.00,"1,970",1.00,"1,970",1.00,"1,970","1,052",30.4%,"3,022","1,484",43.0%,"3,454",1.00,5.00,5.00,Damdochax,[LOOKUP CU],Sockeye Model,03
SX_L-24-02,SX,DAMDOCHAX/WINIMASIK,2011,"2,996",1.00,"2,996",1.00,"2,996",1.00,"2,996","1,977",32.0%,"4,973","3,185",51.5%,"6,181",1.00,5.00,5.00,Damdochax,[LOOKUP CU],Sockeye Model,03
SX_L-24-02,SX,DAMDOCHAX/WINIMASIK,2012,"1,915",1.00,"1,915",1.00,"1,915",1.00,"1,915","1,889",44.3%,"3,804","2,348",55.1%,"4,263",1.00,5.00,5.00,Damdochax,[LOOKUP CU],Sockeye Model,03
SX_L-24-02,SX,DAMDOCHAX/WINIMASIK,2013,"2,300",1.00,"2,300",1.00,"2,300",1.00,"2,300","2,226",41.3%,"4,526","3,086",57.3%,"5,386",1.00,5.00,5.00,Damdochax,[LOOKUP CU],Sockeye Model,03
SX_L-24-02,SX,DAMDOCHAX/WINIMASIK,2014,"4,549",1.00,"4,549",1.00,"4,549",1.00,"4,549","2,877",32.8%,"7,426","4,230",48.2%,"8,779",1.00,5.00,5.00,Damdochax,[LOOKUP CU],Sockeye Model,03
SX_L-24-02,SX,DAMDOCHAX/WINIMASIK,2015,"4,117",1.00,"4,117",1.00,"4,117",1.00,"4,117","4,240",42.2%,"8,357","5,939",59.1%,"10,056",1.00,5.00,5.00,Damdochax,[LOOKUP CU],Sockeye Model,03
SX_L-24-02,SX,DAMDOCHAX/WINIMASIK,2016,"3,548",1.00,"3,548",1.00,"3,548",1.00,"3,548",941,16.1%,"4,489","2,311",39.4%,"5,859",1.00,5.00,5.00,Damdochax,[LOOKUP CU],Sockeye Model,03
SX_L-24-02,SX,DAMDOCHAX/WINIMASIK,2017,,,,,,,,,,,,,,,,,Damdochax,[LOOKUP CU],Sockeye Model,03
